Full Name,Wai Kin Adams Kong,Luu Anh Tuan,Anupam Chattopadhyay,Anwitaman Datta,Arvind Easwaran,"Vun Chan Hua, Nicholas",Kwoh Chee Keong,Yeo Chai Kiat,Lau Chiew Tong,Miao Chun Yan,Douglas Leslie Maskell,Deepu Rajan,Chng Eng Siong,Li Fang,Quek Hiok Chai,Seah Hock Soon,Jagath Chandana Rajapakse,Zheng Jianmin,Chia Liang Tien,A S Madhukumar,Chan Syin,Hui Siu Cheung,Lam Siew Kei,Sourav Saha Bhowmick,Alexei Sourin,Huang Shell Ying,Cham Tat Jen,Thambipillai Srikanthan,Goh Wooi Boon,Wentong Cai,Tang Xueyan,Ong Yew Soon,Wee Keong NG,Sun Aixin,Bo An,Li Boyang,Wei Yang Bryan Lim,Long Cheng,Erik Cambria,Chen Change Loy,Chee Wei Tan,Ong Chin Ann,Guan Cuntai,Dmitrii Ustiugov,Dusit Niyato,Lee Bu Sung,Cong Gao,Lin Guosheng,Yu Han,Zhang Hanwang,Oh Hong Lye,Josephine Chong,Luo Jun,Zhao Jun,Tay Kian Boon,Lam Kwok Yan,Li Mo,Liu Weichen,Luke Ong,Qian Kemao,Mohamed M. Sabry,Owen Noel Newton Fernando,Lin Shang-Wei,Lu Shijian,"Pan, Sinno Jialin",Luo Siqiang,Smitha K G,Joty Shafiq Rayhan,Siyuan Liu,Tan Rui,Zhang Tianwei,Vidya Sudarshan,Wang Wenya,Lin Weisi,Pan Xingang,Liu Yang,Wen Yonggang,He Ying,Li Yi,Wei Ying,"Ke Yiping, Kelly",Loke Yuan Ren,Zhang Jie,Zinovi Rabinovich,Liu Ziwei,Shen Zhiqi
Thambipillai Srikanthan,0.11815041662162334,0.3933432145673595,0.607797404483655,0.3097194407467303,0.7094537015556999,0.6474778104074387,0.1644427507388375,0.30964181083933545,0.07478655442354053,0.07588362133468828,0.8158386508921468,0.3104425389014864,0.016176850885769124,0.2180162372929979,0.2522739692535975,0.19164500855791564,0.14568250975867925,0.146319971928397,0.13485145921499914,0.30964181083933545,0.13485145921499914,0.12218957849966201,0.8752659095199803,0.11905633523813264,0.14943361682572157,0.2873552582159671,0.15729980021346504,1.0000000000000002,0.3899945295504606,0.3097194407467303,0.3097194407467303,0.12862255782955792,0.3922425983168067,0.13533388927790854,0.11866275345500424,0.3933432145673595,0.10824666371314584,0.0848879775496854,0.1597095244509465,0.3933432145673595,0.0,0.2478049838753769,0.05601838257548914,0.352471334009816,0.4454005348407863,0.24066478494442187,0.10382595771641384,0.3933432145673595,0.24654322593248312,0.2694540084980412,0.3933432145673595,0.0,0.4121929960353348,0.34590571533941683,0.2328061480848103,0.3350620643753503,0.1504292046038554,0.8103768219677786,0.10802401587040852,0.28546961394417814,0.7002860252610088,0.19748612766364995,0.633561762642349,0.12023619929229003,0.3933432145673595,0.3933432145673595,0.2724828732995535,0.16598864140384123,0.3274265251618678,0.16461663983943967,0.3933432145673595,0.0,0.3933432145673595,0.41981023313215626,0.0,0.633561762642349,0.17113117980982784,0.3933432145673595,0.3933432145673595,0.04140998849824238,0.3933432145673595,0.29430608164864497,0.05713510457562872,0.3933432145673595,0.3933432145673595,0.12115027797879709
Goh Wooi Boon,0.11346143666661257,0.43991309494014347,0.27778195891696766,0.2262311402017429,0.22820426094934426,0.39716728640149024,0.20415872110982997,0.5846724143518374,0.06124394013161878,0.16287837940122357,0.4076216705033181,0.7221901484093618,0.010041755181677894,0.24382827551825814,0.45547788386366456,0.27008605786571876,0.14875281574565363,0.430275419658045,0.4810088056478827,0.5846724143518374,0.4810088056478827,0.4358444733106999,0.437313618057924,0.18240148728385505,0.2704687600722565,0.2521503171763263,0.5610809810274092,0.3899945295504606,1.0000000000000002,0.2262311402017429,0.2262311402017429,0.11298872412803679,0.28087602403465417,0.14913247976598848,0.16120965109875166,0.43991309494014347,0.04493510814272804,0.09354312258260537,0.13643775963795027,0.43991309494014347,0.0,0.2369299573276781,0.04124701251629819,0.08319488764247615,0.5215211560396898,0.1807918395461708,0.09567749923786308,0.43991309494014347,0.2028943847421263,0.569170582288355,0.43991309494014347,0.0,0.1773450991192838,0.3872691152444378,0.26036923819247404,0.0971544023708488,0.1514973990154742,0.2529086404984507,0.04064751871774949,0.5887166286160116,0.5436747508566234,0.4751258654665349,0.19914562413982034,0.14540302279599315,0.43991309494014347,0.43991309494014347,0.4977235128139365,0.1594011283458497,0.027210012948417607,0.1657855789108057,0.43991309494014347,0.0,0.43991309494014347,0.4854342441579907,0.0,0.19914562413982034,0.19139226040470433,0.43991309494014347,0.43991309494014347,0.03421944170324225,0.43991309494014347,0.7546415637877951,0.03546652784768807,0.43991309494014347,0.43991309494014347,0.11206846673396094
Wentong Cai,0.1315813373058679,0.4864416210588558,0.2111252706873781,1.0,0.4234651062762949,0.3448527611224358,0.14795820598985465,0.23481933612935108,0.08380793976826857,0.0796760750164014,0.30980858461286315,0.17480902208626725,0.013741421790060054,0.26961739254255473,0.1556889837925009,0.550414136149054,0.09614093089314313,0.16174802501169036,0.16676876578345778,0.23481933612935108,0.16676876578345778,0.15111000886909973,0.33237563860421115,0.1325902375404928,0.18406587435204141,0.5779374787887896,0.1945302905307106,0.3097194407467303,0.2262311402017429,1.0,1.0,0.13505075780752976,0.11888904957572466,0.055547493219114265,0.05884142535791112,0.4864416210588558,0.41825756027347016,0.03484208118516835,0.1661646051888488,0.4864416210588558,0.0,0.2908726525180189,0.05644357846928044,0.6235076825805855,0.33777304692627413,0.6578876361750966,0.11614373418996653,0.4864416210588558,0.5370284292349126,0.18388586699576195,0.4864416210588558,0.0,0.15032143449752647,0.2815114325380913,0.2879078521575712,0.11612464664750588,0.1795455748872457,0.30801197929949303,0.055623214200550435,0.2044846034467042,0.26771079105551876,0.24823375034845063,0.2309493719872851,0.1388570627723865,0.4864416210588558,0.4864416210588558,0.15806404049580144,0.1848576419620035,0.03723495126822297,0.19647906344923508,0.4864416210588558,0.0,0.4864416210588558,0.2964230741941267,0.0,0.2309493719872851,0.21163534907286807,0.4864416210588558,0.4864416210588558,0.04682685181596434,0.4864416210588558,0.17072342141933916,0.04853339976593202,0.4864416210588558,0.4864416210588558,0.14859633319606147
Tang Xueyan,0.1315813373058679,0.4864416210588558,0.2111252706873781,1.0,0.4234651062762949,0.3448527611224358,0.14795820598985465,0.23481933612935108,0.08380793976826857,0.0796760750164014,0.30980858461286315,0.17480902208626725,0.013741421790060054,0.26961739254255473,0.1556889837925009,0.550414136149054,0.09614093089314313,0.16174802501169036,0.16676876578345778,0.23481933612935108,0.16676876578345778,0.15111000886909973,0.33237563860421115,0.1325902375404928,0.18406587435204141,0.5779374787887896,0.1945302905307106,0.3097194407467303,0.2262311402017429,1.0,1.0,0.13505075780752976,0.11888904957572466,0.055547493219114265,0.05884142535791112,0.4864416210588558,0.41825756027347016,0.03484208118516835,0.1661646051888488,0.4864416210588558,0.0,0.2908726525180189,0.05644357846928044,0.6235076825805855,0.33777304692627413,0.6578876361750966,0.11614373418996653,0.4864416210588558,0.5370284292349126,0.18388586699576195,0.4864416210588558,0.0,0.15032143449752647,0.2815114325380913,0.2879078521575712,0.11612464664750588,0.1795455748872457,0.30801197929949303,0.055623214200550435,0.2044846034467042,0.26771079105551876,0.24823375034845063,0.2309493719872851,0.1388570627723865,0.4864416210588558,0.4864416210588558,0.15806404049580144,0.1848576419620035,0.03723495126822297,0.19647906344923508,0.4864416210588558,0.0,0.4864416210588558,0.2964230741941267,0.0,0.2309493719872851,0.21163534907286807,0.4864416210588558,0.4864416210588558,0.04682685181596434,0.4864416210588558,0.17072342141933916,0.04853339976593202,0.4864416210588558,0.4864416210588558,0.14859633319606147
Ong Yew Soon,0.6782911724556367,0.2337870906057368,0.10457098233990222,0.13505075780752976,0.1362286303673007,0.16559126932427146,0.11497389478174151,0.15382209286270823,0.09280081143767961,0.4002811159196187,0.12182332174252615,0.13930786989786553,0.08649428902206398,0.12957991884416117,0.07600412361280273,0.06647993134931664,0.054452094236743846,0.16550818187083519,0.1310323780010862,0.15382209286270823,0.1310323780010862,0.11872908999994174,0.1306971671287163,0.06825118123623743,0.4508945642572508,0.14482893442663386,0.15284496735185157,0.12862255782955792,0.11298872412803679,0.13505075780752976,0.13505075780752976,1.0000000000000002,0.08868340687559931,0.034524762976881375,0.37578981236639725,0.2337870906057368,0.2707707805988771,0.021655605407684974,0.060007189141762625,0.2337870906057368,0.0,0.14842844367017122,0.03202279616353762,0.030278443645308715,0.1720298566252614,0.15043064704414127,0.4226537483580787,0.2337870906057368,0.07384259259733053,0.09183983017767129,0.2337870906057368,0.0,0.14907350344857467,0.17744888454413216,0.13837043584377265,0.3470239412882614,0.1605702170960665,0.11123267243795512,0.06963227979638306,0.1927602764101688,0.11116022025078562,0.12079297962646562,0.11888181012637192,0.609779817573397,0.2337870906057368,0.2337870906057368,0.07894339501722299,0.0951559681805311,0.09355272210321389,0.1373925795530107,0.2337870906057368,0.0,0.2337870906057368,0.15421086961241207,0.0,0.11888181012637192,0.1662846332634944,0.2337870906057368,0.2337870906057368,0.025081455980243708,0.2337870906057368,0.08526598746636943,0.030165251864227173,0.2337870906057368,0.2337870906057368,0.07484100933096573
Wee Keong NG,0.12616062308501902,0.22043176616497176,0.4184496365161894,0.11888904957572466,0.11992596452108223,0.32057333524175025,0.06704748782382303,0.47419250766630433,0.358677638323669,0.17501037538883565,0.10318898507000143,0.409851636127964,0.006226946346012349,0.3536492614825338,0.07055070163426316,0.16748181574914678,0.04356641019201747,0.24445620835696588,0.5522510251147492,0.47419250766630433,0.5522510251147492,0.5003974030209968,0.11070546948342412,0.10229409469400925,0.20231522231090746,0.17292225018192167,0.4771746884072492,0.3922425983168067,0.28087602403465417,0.11888904957572466,0.11888904957572466,0.08868340687559931,1.0000000000000002,0.02517143169137796,0.052435204463113165,0.22043176616497176,0.07001253362531408,0.01578874249245365,0.050771847422076966,0.22043176616497176,0.0,0.1907968624507743,0.02557749409594472,0.022075510741362103,0.22086077690699712,0.3417647917928418,0.07339810694152193,0.22043176616497176,0.08982665346234256,0.22830248369820552,0.22043176616497176,0.0,0.16085704637075912,0.20796416460140477,0.13046588448930924,0.6487431550264259,0.2820807818799564,0.09411352796459008,0.10708514706069834,0.2325409722117447,0.0942193748273041,0.36245592009810457,0.6383404961514129,0.090165195736964,0.22043176616497176,0.22043176616497176,0.07162696221967708,0.22143249481484406,0.4230421334408167,0.3513692114098751,0.22043176616497176,0.0,0.22043176616497176,0.1343245704066841,0.0,0.6383404961514129,0.4409863024650991,0.22043176616497176,0.22043176616497176,0.02121965967317902,0.22043176616497176,0.21196072200800975,0.021992984492378805,0.22043176616497176,0.22043176616497176,0.09469569030273096
Sun Aixin,0.02785866869719763,0.06796179555105433,0.09225346511117075,0.055547493219114265,0.056031961941015875,0.054153761349155206,0.2604031678854022,0.04701921917692395,0.0218488539680178,0.06329181236626075,0.1353742039438041,0.03464881213441079,0.13057942243618467,0.037668820503269466,0.3102726761803989,0.04062995736392309,0.49299341096894933,0.029022112779486405,0.023299619674414553,0.04701921917692395,0.023299619674414553,0.021111901374979602,0.14523512168839503,0.2842936327413739,0.034543244898046034,0.1277693940541402,0.02717824146041927,0.13533388927790854,0.14913247976598848,0.055547493219114265,0.055547493219114265,0.034524762976881375,0.02517143169137796,1.0000000000000002,0.47024414474487636,0.06796179555105433,0.19671267341082294,0.4076201052325842,0.47285058889183407,0.06796179555105433,0.0,0.05884463647610311,0.20713455797452238,0.07819776782169434,0.06763422973283316,0.04953845091295127,0.08105946444064441,0.06796179555105433,0.6556795249559993,0.03299425986882329,0.06796179555105433,0.0,0.1259850752324924,0.059602173789447,0.040224219595527994,0.02968643765030182,0.03266430964595811,0.14773903190108625,0.07551604455877822,0.03183450865521209,0.2219532719709707,0.04278933153654022,0.04889707136099084,0.033927769990316534,0.06796179555105433,0.06796179555105433,0.10419645279579814,0.03913843641513873,0.2509804504050421,0.03574497991100067,0.06796179555105433,0.0,0.06796179555105433,0.20567025504769762,0.0,0.04889707136099084,0.02956802564253857,0.06796179555105433,0.06796179555105433,0.26045022099095266,0.06796179555105433,0.11254156774215723,0.30822808217208136,0.06796179555105433,0.06796179555105433,0.31731583278163683
Bo An,0.44009227174551957,0.0719918881727485,0.0790882680539367,0.05884142535791112,0.05935462277665993,0.057365046046397604,0.12552028760635067,0.08190037470769942,0.02314447755263652,0.09989700644971641,0.11605538411152261,0.08400252452107909,0.20405705142794575,0.03990255836065298,0.14955853212851414,0.043039288813518005,0.29805229755841667,0.060456649276137864,0.07239070442186246,0.08190037470769942,0.07239070442186246,0.06559357764529955,0.1245090818116819,0.12020865251665414,0.3088242516975334,0.10953583232744402,0.08444138023539025,0.11866275345500424,0.16120965109875166,0.05884142535791112,0.05884142535791112,0.37578981236639725,0.052435204463113165,0.47024414474487636,1.0000000000000002,0.0719918881727485,0.4323438654367138,0.18342707422181587,0.2958051755467898,0.0719918881727485,0.0,0.062334087179483466,0.1723866074185651,0.062738802931911,0.07164489790323923,0.05247605054368007,0.3664453499855903,0.0719918881727485,0.41580747493693915,0.06873112278803917,0.0719918881727485,0.0,0.10495748404209887,0.06313654598897694,0.04260949104533195,0.323126355477195,0.03460128309154664,0.12308058755799522,0.10260344605896171,0.06631521761595166,0.175364631431065,0.07453254961865766,0.05179663757928398,0.40752918853800646,0.0719918881727485,0.0719918881727485,0.08359779185853113,0.041459321591028546,0.13642589473332756,0.03786463520606586,0.0719918881727485,0.0,0.0719918881727485,0.279443620796295,0.0,0.05179663757928398,0.03132139135358047,0.0719918881727485,0.0719918881727485,0.18321926601723312,0.0719918881727485,0.12165550320284677,0.27404420227275383,0.0719918881727485,0.0719918881727485,0.2839200922964646
Li Boyang,0.24396449193756262,1.0000000000000002,0.2691792969744492,0.4864416210588558,0.4906842202613889,0.44180550344976555,0.3050866261607286,0.44293066970054207,0.1438931849498613,0.13792768046156312,0.39499798736184777,0.33072738448858563,0.016812490432160602,0.5542646452737092,0.3130945527581468,0.16504467863337907,0.14894392773725065,0.314523784037403,0.3428340803166595,0.44293066970054207,0.3428340803166595,0.310643666839554,0.4237704015233452,0.24583509029288853,0.2338836498258074,0.3728084969480488,0.39990469998695677,0.3933432145673595,0.43991309494014347,0.4864416210588558,0.4864416210588558,0.2337870906057368,0.22043176616497176,0.06796179555105433,0.0719918881727485,1.0000000000000002,0.0752329709348166,0.04262893356391513,0.19395590839196825,1.0000000000000002,0.0,0.5469773915894101,0.08712252192967242,0.059602940590918155,0.6371282891262157,0.39796361121234275,0.21115124182459927,1.0000000000000002,0.14535871497278835,0.35757146780818827,1.0000000000000002,0.0,0.24104809664437463,0.5219493510247833,0.591865168796353,0.20102399814765032,0.34787481750846727,0.3595274888580813,0.06805443940518814,0.4112237995425637,0.3610984821074329,0.28975125290767934,0.4282024134562775,0.1271164848487114,1.0000000000000002,1.0000000000000002,0.3073601679735356,0.34274389989821785,0.04555658588340508,0.3806839482652857,1.0000000000000002,0.0,1.0000000000000002,0.5399929147618054,0.0,0.4282024134562775,0.4350683410111855,1.0000000000000002,1.0000000000000002,0.08105061475234565,1.0000000000000002,0.3319767058963586,0.05938012322678231,1.0000000000000002,1.0000000000000002,0.12859265042206255
Wei Yang Bryan Lim,0.2419462795191681,0.0752329709348166,0.07075767905533387,0.41825756027347016,0.13883999297178515,0.16989136469493674,0.07390158207427805,0.10453698133442263,0.09735559903505278,0.2148618399446437,0.10383094514102029,0.038355859422163366,0.19861588467971342,0.16784727429675733,0.026831119249572658,0.2560799377860578,0.20264594931319652,0.032127164232525894,0.10382001884455466,0.10453698133442263,0.10382001884455466,0.09407183590218134,0.1113941911624245,0.031075704228546646,0.19279701947771555,0.23609903055455395,0.030086018670815267,0.10824666371314584,0.04493510814272804,0.41825756027347016,0.41825756027347016,0.2707707805988771,0.07001253362531408,0.19671267341082294,0.4323438654367138,0.0752329709348166,1.0,0.016851737653339194,0.2666966654327287,0.0752329709348166,0.0,0.06514037467345629,0.21929382869275305,0.30156602402276234,0.07487035912502472,0.3222529925385631,0.2899874497988921,0.0752329709348166,0.5435590027726798,0.03652428800034051,0.0752329709348166,0.0,0.2902185398916165,0.06597896026724076,0.04452777504138634,0.182834216414628,0.3506829361998022,0.1072974464296844,0.18830709960318598,0.03524045597916201,0.08729729476588818,0.08647341441273733,0.05412852792765873,0.23221141955363192,0.0752329709348166,0.0752329709348166,0.03139543365613406,0.04332582483113367,0.3906788132733303,0.09942210036516644,0.0752329709348166,0.0,0.0752329709348166,0.4014010738312096,0.0,0.05412852792765873,0.1317512054832184,0.0752329709348166,0.0752329709348166,0.2268497093107261,0.0752329709348166,0.03390990027780197,0.3702697425018345,0.0752329709348166,0.0752329709348166,0.40912312754374863
Long Cheng,0.01747430784373289,0.04262893356391513,0.057865846588923006,0.03484208118516835,0.03514596345891175,0.03396786497577224,0.23543881740416112,0.029492734179080413,0.01370466063614567,0.012776186294691743,0.08491326486294982,0.021733415054297513,0.0037658977778176504,0.02362771074019993,0.2805274319277298,0.025485079361540087,0.2887907222157767,0.018204076386295315,0.014614651233264822,0.029492734179080413,0.014614651233264822,0.01324240823575433,0.09109851061764176,0.17832275154755098,0.021667198164807906,0.273928333173056,0.01704751088764139,0.0848879775496854,0.09354312258260537,0.03484208118516835,0.03484208118516835,0.021655605407684974,0.01578874249245365,0.4076201052325842,0.18342707422181587,0.04262893356391513,0.016851737653339194,1.0000000000000002,0.17233360258698197,0.04262893356391513,0.0,0.03691020931087835,0.1520651613956969,0.049049431703335186,0.04242346839941296,0.03107291847875125,0.5758425550887185,0.04262893356391513,0.24237712427942287,0.02069559964586308,0.04262893356391513,0.0,0.07902394806647292,0.037385373445976346,0.02523058095941514,0.018620773157668472,0.02048863886715098,0.09266908451495202,0.015243789322037295,0.019968147449598458,0.213988260006089,0.02683954354833425,0.030670614123957746,0.021281142458964352,0.04262893356391513,0.04262893356391513,0.06535706756733548,0.024549525100217604,0.010204404055159752,0.022420984635769962,0.04262893356391513,0.0,0.04262893356391513,0.041516926052932876,0.0,0.030670614123957746,0.018546499404728595,0.04262893356391513,0.04262893356391513,0.19248616794563786,0.04262893356391513,0.07059152830733073,0.013300794133302003,0.04262893356391513,0.04262893356391513,0.019856404510907127
Erik Cambria,0.0561921186612838,0.19395590839196825,0.108868948123241,0.1661646051888488,0.16761384347550876,0.13985105412641863,0.15330399783745757,0.0992190762398465,0.037405216308822486,0.10717197819673376,0.15975602833587715,0.07372335754167522,0.11955734429904279,0.1075029027636143,0.175580021722907,0.10793747296956352,0.3544608089255348,0.06701996462525231,0.06649469547554268,0.0992190762398465,0.06649469547554268,0.060251174588077626,0.17139296512832972,0.1574194989330198,0.07686397891765757,0.15078153992650173,0.07756387935618772,0.1597095244509465,0.13643775963795027,0.1661646051888488,0.1661646051888488,0.060007189141762625,0.050771847422076966,0.47285058889183407,0.2958051755467898,0.19395590839196825,0.2666966654327287,0.17233360258698197,1.0,0.19395590839196825,0.0,0.1231401338228883,0.2515106991810905,0.13046404065269737,0.14272048566001477,0.12706270892892427,0.14210514856326817,0.19395590839196825,0.48653598489240335,0.07619273434868278,0.19395590839196825,0.0,0.10123680862774308,0.12022011742377214,0.11479574645946225,0.05159773812841737,0.07457090703195635,0.16400270149606394,0.11431276325467363,0.08281754889665519,0.1793443025347641,0.10216641584459261,0.0986274708949911,0.06108079613465205,0.19395590839196825,0.19395590839196825,0.09532685706016368,0.07894388950028383,0.15199509963335936,0.08160391579352458,0.19395590839196825,0.0,0.19395590839196825,0.36115621803310144,0.0,0.0986274708949911,0.08438407529341106,0.19395590839196825,0.19395590839196825,0.2108039907834143,0.19395590839196825,0.3126088875489236,0.30531869268522505,0.19395590839196825,0.19395590839196825,0.34249637684091
Chen Change Loy,0.24396449193756262,1.0000000000000002,0.2691792969744492,0.4864416210588558,0.4906842202613889,0.44180550344976555,0.3050866261607286,0.44293066970054207,0.1438931849498613,0.13792768046156312,0.39499798736184777,0.33072738448858563,0.016812490432160602,0.5542646452737092,0.3130945527581468,0.16504467863337907,0.14894392773725065,0.314523784037403,0.3428340803166595,0.44293066970054207,0.3428340803166595,0.310643666839554,0.4237704015233452,0.24583509029288853,0.2338836498258074,0.3728084969480488,0.39990469998695677,0.3933432145673595,0.43991309494014347,0.4864416210588558,0.4864416210588558,0.2337870906057368,0.22043176616497176,0.06796179555105433,0.0719918881727485,1.0000000000000002,0.0752329709348166,0.04262893356391513,0.19395590839196825,1.0000000000000002,0.0,0.5469773915894101,0.08712252192967242,0.059602940590918155,0.6371282891262157,0.39796361121234275,0.21115124182459927,1.0000000000000002,0.14535871497278835,0.35757146780818827,1.0000000000000002,0.0,0.24104809664437463,0.5219493510247833,0.591865168796353,0.20102399814765032,0.34787481750846727,0.3595274888580813,0.06805443940518814,0.4112237995425637,0.3610984821074329,0.28975125290767934,0.4282024134562775,0.1271164848487114,1.0000000000000002,1.0000000000000002,0.3073601679735356,0.34274389989821785,0.04555658588340508,0.3806839482652857,1.0000000000000002,0.0,1.0000000000000002,0.5399929147618054,0.0,0.4282024134562775,0.4350683410111855,1.0000000000000002,1.0000000000000002,0.08105061475234565,1.0000000000000002,0.3319767058963586,0.05938012322678231,1.0000000000000002,1.0000000000000002,0.12859265042206255
Chee Wei Tan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ong Chin Ann,0.14588101802560133,0.5469773915894101,0.16306411478313332,0.2908726525180189,0.29340955731848695,0.33909570756451685,0.1431598382340002,0.5280040534066378,0.4810011396827409,0.11939014243596126,0.23928287901128165,0.1766978586764501,0.0145570740107249,0.4797186759806116,0.15602451044154422,0.41245607720505034,0.09280914376933799,0.16939733685504696,0.2967245204848351,0.5280040534066378,0.2967245204848351,0.2688635651376296,0.256712704774827,0.1469995610980981,0.142209480918428,0.22584087343178716,0.21873882968321118,0.2478049838753769,0.2369299573276781,0.2908726525180189,0.2908726525180189,0.14842844367017122,0.1907968624507743,0.05884463647610311,0.062334087179483466,0.5469773915894101,0.06514037467345629,0.03691020931087835,0.1231401338228883,0.5469773915894101,0.0,1.0000000000000002,0.05458023855090737,0.051607132265135365,0.6538370434877191,0.5364662868205526,0.12210960573912369,0.5469773915894101,0.1258586632659166,0.19258211129386033,0.5469773915894101,0.0,0.6845403354084864,0.4853345726226309,0.32373686620085507,0.1276275739096731,0.4909975517523683,0.22825941966934393,0.058924852042423065,0.20492528994939768,0.21251098570460664,0.18395937692341371,0.2560479334509391,0.27887954340454685,0.5469773915894101,0.5469773915894101,0.16553913106884524,0.20494715703141414,0.03944511344447189,0.5373050223307152,0.5469773915894101,0.0,0.5469773915894101,0.31105065717825714,0.0,0.2560479334509391,0.3765537100204198,0.5469773915894101,0.5469773915894101,0.04274929158636449,0.5469773915894101,0.17879719350593454,0.05141420612645959,0.5469773915894101,0.5469773915894101,0.32136037701828435
Guan Cuntai,0.10763879919483126,0.08712252192967242,0.03486627714883986,0.05644357846928044,0.056935862580332924,0.05022930533466925,0.12172180349999506,0.04361179459739027,0.016393849819358968,0.08733595357434322,0.05116333037268981,0.032137855632258176,0.2293211793208524,0.04828893371270082,0.07601236754979059,0.03048587446124719,0.5086757329558177,0.029490293892318484,0.029868569680627243,0.04361179459739027,0.029868569680627243,0.027064059676542893,0.054890165897084536,0.08803724621836233,0.08428339552459331,0.04828916831321881,0.03484070599439271,0.05601838257548914,0.04124701251629819,0.05644357846928044,0.05644357846928044,0.03202279616353762,0.02557749409594472,0.20713455797452238,0.1723866074185651,0.08712252192967242,0.21929382869275305,0.1520651613956969,0.2515106991810905,0.08712252192967242,0.0,0.05458023855090737,1.0,0.015970438121240632,0.0627328608704045,0.045948460729625225,0.2369807561130341,0.08712252192967242,0.2707862715163548,0.0335265191643414,0.08712252192967242,0.0,0.03397178930067563,0.060563668642146976,0.051564786147869524,0.02753509828101521,0.033191246225528756,0.04924598471652465,0.09989763339371927,0.0323480589884323,0.04517694207148927,0.03968844167550699,0.04968587283309453,0.07376360845200673,0.08712252192967242,0.08712252192967242,0.33467797978128644,0.03976981280232922,0.138847762971458,0.03632161348003295,0.08712252192967242,0.0,0.08712252192967242,0.28380302561922455,0.0,0.04968587283309453,0.03790425108065319,0.08712252192967242,0.08712252192967242,0.5609232603819829,0.08712252192967242,0.031126710026874026,0.4515146800156459,0.08712252192967242,0.08712252192967242,0.28978588576996384
Dmitrii Ustiugov,0.024432235226242223,0.059602940590918155,0.2573183488964772,0.6235076825805855,0.5101621058129694,0.3445386600076365,0.0416919654746761,0.04123616370800964,0.019161588278772432,0.01786341362631726,0.3775930432533599,0.03038723557033996,0.0052654045681484645,0.033035802723895204,0.04967634536896781,0.4335912153430956,0.06317091016712516,0.025452583319685692,0.02043391932165592,0.04123616370800964,0.02043391932165592,0.018515276019582905,0.4050976477642519,0.024619569451268874,0.10532772566369276,0.3628749543774114,0.023835496075351528,0.352471334009816,0.08319488764247615,0.6235076825805855,0.6235076825805855,0.030278443645308715,0.022075510741362103,0.07819776782169434,0.062738802931911,0.059602940590918155,0.30156602402276234,0.049049431703335186,0.13046404065269737,0.059602940590918155,0.0,0.051607132265135365,0.015970438121240632,1.0000000000000002,0.05931566321920149,0.3851869030310148,0.02287813679993272,0.059602940590918155,0.45727683543673486,0.028936182378016664,0.059602940590918155,0.0,0.13191603166649973,0.052271497459087914,0.03527690449360277,0.026035200589980375,0.02864681386778329,0.4459243984097072,0.02131356788411331,0.027919072954632085,0.3337242912701955,0.1614529267803247,0.0428830523938947,0.10345104695485824,0.059602940590918155,0.059602940590918155,0.05812692310014133,0.03432466552065297,0.014267598033000184,0.03134858190229031,0.059602940590918155,0.0,0.059602940590918155,0.058048153452873626,0.0,0.0428830523938947,0.025931352482279003,0.059602940590918155,0.059602940590918155,0.01050223502138128,0.059602940590918155,0.0627823201096681,0.018596910038826284,0.059602940590918155,0.059602940590918155,0.11944594429658117
